3.90,4.90,3.22,3.02,12.00,0.00,776.32,233.58,2.32,7.47,0.20,20.00
3.94,4.90,3.24,3.01,12.00,0.00,776.43,239.91,2.24,7.68,0.20,20.00
3.98,4.89,3.25,3.01,12.00,0.00,775.90,242.55,2.20,7.76,0.20,20.00
4.01,4.90,3.25,3.01,12.00,0.00,776.43,242.97,2.20,7.78,0.20,20.00
4.05,4.90,3.26,3.01,12.00,0.00,776.53,244.66,2.17,7.83,0.20,20.00
4.08,4.90,3.27,3.01,12.00,0.00,776.43,248.99,2.12,7.97,0.20,20.00
4.12,4.90,3.27,3.01,12.00,0.00,776.32,250.47,2.10,8.02,0.20,20.00
4.16,4.90,3.28,3.01,12.00,0.00,776.53,253.85,2.06,8.12,0.20,20.00
4.19,4.90,3.29,3.01,12.00,0.00,776.96,257.33,2.02,8.23,0.20,20.00
4.23,4.90,3.31,3.01,12.00,0.00,776.74,261.55,1.97,8.37,0.20,20.00
4.26,4.90,3.31,3.01,12.00,0.00,777.27,263.03,1.96,8.42,0.20,20.00
4.30,4.90,3.33,3.01,12.00,0.00,776.85,267.36,1.91,8.56,0.20,20.00
4.34,4.90,3.33,3.01,12.00,0.00,776.96,268.42,1.89,8.59,0.20,20.00
4.37,4.90,3.35,3.01,12.00,0.00,777.48,274.01,1.84,8.77,0.20,20.00
4.41,4.90,3.35,3.01,12.00,0.00,776.53,274.75,1.83,8.79,0.20,20.00
4.45,4.90,3.36,3.01,12.00,0.00,776.96,279.61,1.78,8.95,0.20,20.00
4.48,4.90,3.37,3.01,12.00,0.00,776.96,282.35,1.75,9.04,0.20,20.00
4.52,4.90,3.38,3.01,12.00,0.00,777.06,285.62,1.72,9.14,0.20,20.00
4.55,4.90,3.39,3.01,12.00,0.00,776.53,287.52,1.70,9.20,0.20,20.00
4.59,4.90,3.40,3.01,12.00,0.00,776.96,293.01,1.65,9.38,0.20,20.00
4.62,4.90,3.41,3.01,12.00,0.00,776.22,293.65,1.64,9.40,0.20,20.00
