%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2
0.28700,49.72884,924.89099,135.38230,0.65112,0.09247
0.28800,49.62196,927.37652,136.30720,0.65341,0.09312
0.28900,49.51535,929.85583,137.23458,0.65569,0.09377
0.29000,49.40900,932.32891,138.16444,0.65798,0.09443
0.29100,49.30292,934.79583,139.09677,0.66026,0.09509
0.29200,49.19711,937.25653,140.03157,0.66255,0.09575
0.29300,49.09156,939.71105,140.96882,0.66483,0.09641
0.29400,48.98627,942.15942,141.90853,0.66711,0.09708
0.29500,48.88125,944.60168,142.85069,0.66940,0.09774
0.29600,48.77650,947.03778,143.79528,0.67168,0.09841
0.29700,48.67200,949.46777,144.74232,0.67397,0.09908
0.29800,48.56777,951.89166,145.69178,0.67625,0.09976
0.29900,48.46380,954.30950,146.64367,0.67854,0.10043
0.30000,48.36009,956.72125,147.59799,0.68082,0.10111
0.30100,48.25664,959.12695,148.55471,0.68310,0.10179
0.30200,48.15345,961.52661,149.51383,0.68539,0.10248
0.30300,48.05051,963.92028,150.47537,0.68767,0.10316
0.30400,47.94784,966.30792,151.43928,0.68996,0.10385
0.30500,47.84542,968.68957,152.40559,0.69224,0.10454
0.30600,47.74326,971.06530,153.37428,0.69453,0.10523
0.30700,47.64135,973.43505,154.34535,0.69681,0.10593
0.30800,47.53970,975.79888,155.31878,0.69910,0.10662
0.30900,47.43831,978.15673,156.29458,0.70138,0.10732
0.31000,47.33717,980.50866,157.27273,0.70366,0.10802
0.31100,47.23628,982.85473,158.25325,0.70595,0.10873
0.31200,47.13565,985.19488,159.23609,0.70823,0.10943
0.31300,47.03526,987.52917,160.22129,0.71052,0.11014
0.31400,46.93513,989.85760,161.20883,0.71280,0.11085
0.31500,46.83525,992.18023,162.19868,0.71509,0.11156
0.31600,46.73562,994.49700,163.19087,0.71737,0.11228
0.31700,46.63624,996.80798,164.18536,0.71966,0.11300
0.31800,46.53711,999.11315,165.18217,0.72194,0.11372
0.31900,46.43823,1001.41253,166.18128,0.72422,0.11444
0.32000,46.33960,1003.70617,167.18270,0.72651,0.11516
0.32100,46.24121,1005.99407,168.18641,0.72879,0.11589
0.32200,46.14307,1008.27624,169.19241,0.73108,0.11662
0.32300,46.04518,1010.55267,170.20068,0.73336,0.11735
0.32400,45.94753,1012.82336,171.21124,0.73565,0.11808
0.32500,45.85013,1015.08837,172.22406,0.73793,0.11882
0.32600,45.75297,1017.34771,173.23915,0.74021,0.11956
0.32700,45.65605,1019.60137,174.25650,0.74250,0.12030
0.32800,45.55938,1021.84936,175.27610,0.74478,0.12104
0.32900,45.46295,1024.09179,176.29795,0.74707,0.12178
0.33000,45.36676,1026.32849,177.32205,0.74935,0.12253
0.33100,45.27082,1028.55957,178.34837,0.75164,0.12328
0.33200,45.17511,1030.78515,179.37693,0.75392,0.12403
0.33300,45.07964,1033.00512,180.40773,0.75621,0.12479
0.33400,44.98442,1035.21948,181.44073,0.75849,0.12554
0.33500,44.88943,1037.42834,182.47595,0.76077,0.12630
0.33600,44.79468,1039.63159,183.51338,0.76306,0.12706
0.33700,44.70017,1041.82934,184.55300,0.76534,0.12782
0.33800,44.60589,1044.02160,185.59483,0.76763,0.12859
0.33900,44.51185,1046.20837,186.63885,0.76991,0.12936
